Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Andorra,ADO,GDP per capita (current LCU),NY.GDP.PCAP.CN,11564.5489534222,12197.4247979673,12639.572456879,12626.8213694408,13064.3908814008,13833.8547937482,14497.1471823755,23655.315064508,25144.001538973,27489.1631838001,29169.1606308124,31688.6783753705,,,,,
Andorra,ADO,GDP per capita (current US$),NY.GDP.PCAP.CD,18876.7301903679,19530.8420614121,20541.7731272609,16508.8749149607,16226.9701802536,18460.0066061368,19043.8352940747,29372.1667374519,31268.9667449795,34484.7008637747,39922.8901210414,46418.4154673278,,,,,
Andorra,ADO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.144368906819139,-1.36773404141847,-2.89178404515424,-4.43681438477857,-0.398965641586059,0.91167624319317,3.96590570112549,1.88250052628514,3.09722892611639,5.93694080731426,2.15797631030341,5.28420221982388,,,,,
Andorra,ADO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,
Andorra,ADO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,
Andorra,ADO,GDP (current US$),NY.GDP.MKTP.CD,1028989439.40715,1106890942.98847,1209992604.28817,1007090896.43735,1017544619.09316,1178745261.82826,1224023469.69136,2322163502.26295,2539759285.92747,2823503852.62328,3245411583.7197,3712034266.50674,,,,,
Angola,AGO,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Angola,AGO,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,4,4,4,4,4,4,3.5,3.5,3.5
Angola,AGO,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,2.83333333333333,2.83333333333333,2.83333333333333,2.8,2.83333333333333,2.83333333333333,2.66666666666667,2.66666666666667,2.66666666666667
Angola,AGO,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,2.5,2.5,2.5,2.5,3,2.5,2.5,2.5,2.5
Angola,AGO,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2
Angola,AGO,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Angola,AGO,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3
Angola,AGO,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,2,2,2,2,2,2,2,2,2
Angola,AGO,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,2.5,3,3,3,3,3,2.5,2.5,2.5
Angola,AGO,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,2.6,2.7,2.7,2.7,2.9,2.8,2.8,2.7,2.7
Angola,AGO,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,3,3,3,3,3,3,3,3,3
Angola,AGO,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,3,3,3,3,3.5,3.5,3.5,3,3
Angola,AGO,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,2.5,3,3,3,3,3,3,3,3
Angola,AGO,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Angola,AGO,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Angola,AGO,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Angola,AGO,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,2.5,2.66666666666667,3,3,3,3,3,3,3
Angola,AGO,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,2,2,3,3,3,3,3,3,3
Angola,AGO,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,2,2,2,2,2,2,2,2,2
Angola,AGO,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3
Angola,AGO,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,31.47,,,,
Angola,AGO,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,16.45,,,,
Angola,AGO,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,67.42,,,,
Angola,AGO,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,43.37,,,,
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.300000000000111,-1.19999999999966,-6.89999999999985,-24.7000000000001,3.49999999999983,10.3999999999996,11.2000000000003,10.8794650533716,18.2615484949481,20.7350198031014,22.5931061136704,13.8170989632508,2.41291161489347,3.40764362803219,3.91856683044671,5.18865413452971,4.05942749080776
Angola,AGO,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,1547.23202114646,1482.90555894958,1336.66448978697,973.814281035592,976.032457643416,1045.35860686813,1130.04558917706,1494.29634673446,1706.54361580787,1990.83916106398,2359.2788975355,2597.0537308846,2573.68602743835,2576.64540960877,2593.84128970609,2644.55332434702,2668.45980174746
Angola,AGO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,41143.6620711549,39433.1065845252,35544.2954377054,25895.4605071481,25954.4457837705,27797.9518755607,30049.929946285,39736.0079703161,45380.0418288004,52939.9679953265,62737.4384482305,69060.2958210322,68438.9068626656,68517.6021186422,68974.8712741861,70323.3948231373,70959.1107429426
Angola,AGO,GDP per capita (current LCU),NY.GDP.PCAP.CN,2.97067563001302E-05,7.5563752077065E-05,0.000240257942599483,0.00236875055013755,0.0528154269552546,1.12862504535334,67.0973892030522,102700.988161401,148740.876770544,196148.865621116,261776.510623589,344873.437024027,316414.954012225,387717.986749688,484631.324611048,528830.372913267,547010.502111765
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,992.872870993658,1144.6596373566,525.267782110467,464.784342594799,345.689160150374,416.320095816175,604.439435406847,1229.34298756979,1706.54361580787,2440.63171610643,3412.71899796564,4596.26843094315,3988.68355727652,4218.64912557379,5159.23366603997,5539.34693209523,5668.11679882457
Angola,AGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.02757036974829,-4.15751880246218,-9.86179249784449,-27.145945113662,0.227782304184871,7.10285284898239,8.10123738901869,7.0232864858591,14.2038270746787,16.6591432309528,18.5067555268807,10.0782842417437,-0.899777435035702,0.114986138125417,0.667374720370503,1.95509396978872,0.903989236304881
Angola,AGO,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,4231.6366801109,4055.70558948341,3655.74031992507,2663.3550591802,2669.42171070263,2859.02680673262,3090.64335536171,4086.85907826019,4667.34947452207,5444.88990857183,6452.56237265902,7102.86994945139,7038.9599284063,7047.05375659217,7094.08401189458,7232.78002062288,7298.16357349492
Angola,AGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2740.99840286506,2714.41976553665,2502.52516234663,1866.57922842732,1910.65701975402,2089.05525594541,2299.53910596357,3529.79823316662,4160.4600297437,5002.76156741709,6085.94870723793,6830.17768250217,6820.81914446835,6911.32095373209,7094.08401189458,7359.22964544018,7538.1911705644
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,10260193360.6806,12193746624.6789,5779394291.7582,5285600050.3455,4059577145.36303,5039534776.4902,7526446605.51712,19640862549.6511,28233699240.3249,41789494461.5461,60448890972.4218,84178086998.6708,75492417649.3276,82470894868.3337,104115863405.183,115332111283.362,121703638683.744
Antigua and Barbuda,ATG,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.54510184287113,2.03643902992725,0.84818372710312,5.39010221339811,6.32762489533883,-4.17682270932971,6.73956147844012,4.91260096379915,6.11488290230864,13.5379415131773,8.89635271023282,0.0595947556615073,-12.0309708159619,-7.17670954637779,-2.00583515681984,3.31224413844436,0.64841498559079
Antigua and Barbuda,ATG,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,9681.42726148255,9798.49384545284,9722.39825903746,10019.9331178212,10384.6863442135,9689.01985201837,10062.8733795614,11554.7645408074,12135.5410292779,13629.5444380008,14678.5267596052,14523.4495640436,12635.3483984562,11603.1035525955,11251.8263867705,11504.8354499693,11461.5619702593
Antigua and Barbuda,ATG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,26227.1959366414,26544.3318456862,26338.187255542,27144.2156260022,28132.3400087752,26247.7644286903,27260.5417241915,31302.1071613261,32875.4432353483,36922.7307966022,39764.4466035523,39344.3391252387,34229.4322132097,31433.0585902124,30481.4411471095,31166.8481738877,31049.6193810079
Antigua and Barbuda,ATG,GDP per capita (current LCU),NY.GDP.PCAP.CN,17078.1507446774,17753.798115747,18037.0148500804,19002.4354689523,20289.1059353869,19521.8661867767,20797.2104491423,29905.3722900707,32765.9613577182,36922.7307966022,41245.5419031482,42624.9868188262,37740.4403244496,35147.2493207846,34519.9201379436,36196.6565247168,36906.1510251709
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,6325.24090483941,6575.48066748281,6680.37575242046,7037.93893828045,7514.48354706237,7230.32068222522,7702.6704006853,11076.063615527,12135.5410292779,13675.0852387123,15276.1263610095,15787.0321551208,13977.9408609073,13017.4997484387,12785.1556066458,13406.1690832284,13668.9448241374
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.64614618772325,1.20918724903348,-0.776604931488464,3.06030313567082,3.64027605876542,-6.69896489057473,3.85852783101863,3.86755755617132,5.02629444693099,12.3109748887044,7.69638579173433,-1.05649019211047,-13.0003630147338,-8.16950046258187,-3.02744144471895,2.24860439987143,-0.376132973811366
Antigua and Barbuda,ATG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,17154.3858972735,17361.8145441933,17226.9818362472,17754.1797015634,18400.4808546696,17167.8391025183,17830.2649522735,20473.7260872411,21502.7958446439,24149.9996414474,26008.6767825556,25733.8976632502,22388.3975491876,20559.3773078421,19936.9541984483,20385.257427755,20308.5817527728
Antigua and Barbuda,ATG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11111.5740553901,11619.9885629131,11792.6744636448,12442.7957641159,13170.2712129998,12544.3260713347,13266.2966292486,17683.047246113,19167.5217653463,22189.0051200427,24530.9481257343,24745.925908006,21694.5702448459,20163.3845989115,19936.9541984483,20741.6498724572,20976.5059543774
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,391570363.454988,410388899.418937,423762955.479039,456537023.048377,500088880.057001,494185188.309412,541074082.296139,905113766.533633,1001970945.08233,1141418339.6196,1289259236.49012,1347407407.40741,1206296296.2963,1135555555.55556,1127037037.03704,1194074074.07407,1230000000
Argentina,ARG,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,
Argentina,ARG,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,0.62,1.73,1.94,2.01,3.4,3.9,5.26,3.77,3.1,2.42,1.65,1.7,0.92,,,
Argentina,ARG,Poverty gap at $1.25 a day (PPP) (%),SI.POV.GAPS,,0.18,1.12,1.16,1.4,2.23,2.76,2.87,1.97,1.69,1.49,1.02,1.15,0.65,,,
Argentina,ARG,Poverty headcount ratio at $2 a day (PPP) (% of population),SI.POV.2DAY,,2.51,4,4.39,4.34,7.06,7.9,12.35,9.41,7.37,5.46,3.66,3.44,1.87,,,
Argentina,ARG,Poverty headcount ratio at $1.25 a day (PPP) (% of population),SI.POV.DDAY,,0.55,1.77,2.05,1.93,3.88,4.27,6.29,4.55,3.69,2.71,1.94,2.01,0.92,,,
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.39895922424085,12.6697100968505,11.9407747284307,5.90691949369943,5.83620069701163,-2.84520961119388,5.52668982824723,9.02957332195962,9.19848898286102,8.36392439503584,8.00289098829434,3.10211325509914,0.0505127823174405,9.13624201525565,8.55491274948051,0.946197201142198,2.95120673210015
Argentina,ARG,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,3968.76814475814,4410.71856827467,4871.75727849234,5092.50908477252,5321.18656050746,5105.40122497964,5321.72873035963,5328.56012951764,5767.65701197619,6195.38494105368,,,,,,,
Argentina,ARG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,10417.7330372349,11577.8213467445,12788.0150460723,13367.4727773967,13967.7348252016,13401.3137250302,13969.1579823563,13987.0899174312,15139.6878853869,16262.4431623823,17410.9905806199,17795.1309419834,17649.5120284034,19094.7555982748,20547.8705662326,20561.4660716777,20984.75866789
Argentina,ARG,GDP per capita (current LCU),NY.GDP.PCAP.CN,2112.55986337296,5469.2953574815,6761.11500741793,6963.82257801651,9065.64952417841,8973.32134705635,9348.64240004061,13987.0899435349,16747.5463191307,20739.0341995341,26120.0983988424,32359.6865018152,35267.305078516,44837.5756398439,56550.8885274078,66805.403760179,80823.930169695
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,4332.65638710793,5736.02046500778,6824.99708518771,6971.14224546288,9065.64952417841,8973.32134705635,9348.64240004061,4784.69189282461,5767.65701197619,6783.71397468985,8384.18771228171,10232.9590809902,9456.81631365564,11460.3761475933,13693.7037865724,14679.9252351628,14760.2049325569
Argentina,ARG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.75854921677958,11.1357077913519,10.4526893539258,4.53125625233319,4.49046770321375,-4.05521086460911,4.2372282969954,8.06655336599064,8.24044154116183,7.41597373403681,,,,,,,
Argentina,ARG,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,
Argentina,ARG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,141352368714.691,189719989668.103,228779382768.151,236753563469.871,311852387500,312569210000,329671180000,183295704305.31,222907566120.932,264489701813.206,329761480066.765,406003733832.97,378496221140.697,462703793707.187,557727273772.913,603153016502.593,611755084645.166
Armenia,ARM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,2.5,3.5,3.5,3,3,3,3,3.5,3.5
Armenia,ARM,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5
Armenia,ARM,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,4,4,4,4.2,4.16666666666667,4,4,4.16666666666667,4.33333333333333
Armenia,ARM,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4
Armenia,ARM,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,4,4,4,4,4,4,3.5,3.5,3.5
Armenia,ARM,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,4,4,4,4.5,4.5,4.5,4.5,4.5,4.5
Armenia,ARM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,3.8,3.7,3.7,3.7,3.7,3.7,3.6,3.7,3.7
Armenia,ARM,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Armenia,ARM,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,3.5,3.5,3.5,3,3,3,3,3,3
Armenia,ARM,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,4.2,4.2,4.2,4.1,4.1,4.1,4,4,4
Armenia,ARM,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,5.5,5.5,5.5,5.5,5,4.5,4.5,4.5,4.5
Armenia,ARM,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5
Armenia,ARM,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,5,5,5,5,5,5,5,5,5
Armenia,ARM,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,3.5,3.5,3.5,4,4,3.5,4,4,4
Armenia,ARM,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Armenia,ARM,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Armenia,ARM,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,5.33333333333333,5.33333333333333,5.5,5.5,5,4.66666666666667,4.66666666666667,4.66666666666667,4.5
Armenia,ARM,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,5.5,5.5,6,6,5,4.5,4.5,4.5,4
Armenia,ARM,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4.5
Armenia,ARM,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,4,4,4,4,4,4,4,4,4
Armenia,ARM,Poverty gap at $2 a day (PPP) (%),SI.POV.GAP2,,,,,,,13.6,8.1,5.18,4.02,4.54,2.27,,3.95,,,
