Country Name,Country Code,Series Name,Series Code,1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Andorra,ADO,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,24492.2152046573,23997.0360531932,23756.0513684648,24068.4539225247,24304.9852138624,24497.9086762433,24462.5413132938,24127.9588083558,23430.2303451144,22390.6745147756,22301.3434165423,22504.6594663839,23397.17303918,25592.015793703,26530.0860228081,27494.7524659661,27255.9913561344,29298.8442109522,29444.2466910458,29769.1848515203,30329.589913021,31268.9667449795,33125.3867916878,33840.2247913488,35628.4107009666,,,,,
Andorra,ADO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.78468756918375,2.32143585364439,3.25332168106375,5.54712259347585,5.09432423152762,4.82703027768754,3.78139347786195,2.54600064091008,0.929215382789891,-1.03149171388441,2.38319527749557,2.75749397727299,4.64974195875183,9.06767396401666,3.19478796475956,4.09908114794997,1.16578706437775,11.7702727457044,5.87430230796974,6.75438545079321,6.48481011604645,5.91786270004999,6.78993514743939,1.42807150014271,3.57073718591123,,,,,
Andorra,ADO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.6057066445301,-2.02178180832723,-1.00422687282811,1.31504410903315,0.982744018785397,0.793760871209372,-0.144368906819139,-1.36773404141847,-2.89178404515424,-4.43681438477857,-0.398965641586059,0.91167624319317,3.96590570112549,9.380803188691,3.66548003356542,3.63612256035921,-0.868387922849237,7.49505981318126,0.496273774647065,1.10357097562729,1.88250052628514,3.09722892611639,5.93694080731426,2.15797631030341,5.28420221982388,,,,,
Andorra,ADO,GDP per capita (current US$),NY.GDP.PCAP.CD,7729.32336402426,7775.02750730729,10362.1677498842,12615.0521783631,14305.2096423903,15166.912581061,18876.7301903679,19530.8420614121,20541.7731272609,16508.8749149607,16226.9701802536,18460.0066061368,19043.8352940747,18421.6888284091,18996.441222614,19347.1110672469,17334.2756700025,18599.4153888345,20326.9001004177,25355.2671797143,29372.1667374519,31268.9667449795,34484.7008637747,39922.8901210414,46418.4154673278,,,,,
Andorra,ADO,GDP per capita (current LCU),NY.GDP.PCAP.CN,7468.01866335706,7945.96555822141,8721.91626357089,9361.87911180816,10015.0768178303,10790.7138934965,11564.5489534222,12197.4247979673,12639.572456879,12626.8213694408,13064.3908814008,13833.8547937482,14497.1471823755,16210.4161491652,17056.6011379489,18159.7261562949,18814.6372574504,20785.0326911765,21598.3815798657,22465.6330261888,23655.315064508,25144.001538973,27489.1631838001,29169.1606308124,31688.6783753705,,,,,
Andorra,ADO,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,ADO,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,,40008.7112186231,39994.7610756513,42069.537603538,43350.6986776925,42428.205860194,41143.6620711549,39433.1065845252,35544.2954377054,25895.4605071481,25954.4457837705,27797.9518755607,30049.929946285,31563.4472870065,32823.024877728,32950.7058281514,32933.280426777,33224.9773383443,36543.8049096501,37128.3757722824,39736.0079703161,45380.0418288004,52939.9679953265,62737.4384482305,69060.2958210322,68438.9068626656,68517.6021186422,68974.8712741861,70323.3948231373,70959.1107429426
Angola,AGO,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,,1504.55151549707,1504.02691202671,1582.05012432896,1630.22895281413,1595.53805864815,1547.23202114646,1482.90555894958,1336.66448978697,973.814281035592,976.032457643416,1045.35860686813,1130.04558917706,1186.96231404406,1234.32948272516,1239.13100123472,1238.47570859351,1249.44514542356,1374.25164130882,1396.23477824324,1494.29634673446,1706.54361580787,1990.83916106398,2359.2788975355,2597.0537308846,2573.68602743835,2576.64540960877,2593.84128970609,2644.55332434702,2668.45980174746
Angola,AGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,2.79999999999994,7.90000000000049,5.59999999999945,0.40000000000029,-0.300000000000111,-1.19999999999966,-6.89999999999985,-24.7000000000001,3.49999999999983,10.3999999999996,11.2000000000003,7.89999999999986,6.8047621140725,3.23979967133555,3.01207617494627,4.22096514833892,13.8217925229741,5.24756962039727,10.8794650533716,18.2615484949481,20.7350198031014,22.5931061136704,13.8170989632508,2.41291161489347,3.40764362803219,3.91856683044671,5.18865413452971,4.05942749080776
Angola,AGO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,-0.034867763911663,5.18762075853445,3.04534146828065,-2.12797681614573,-3.02757036974829,-4.15751880246218,-9.86179249784449,-27.145945113662,0.227782304184871,7.10285284898239,8.10123738901869,5.03667510515655,3.99062111076802,0.388998122199368,-0.0528832416071054,0.885720789994807,9.98895360411782,1.59964421897926,7.0232864858591,14.2038270746787,16.6591432309528,18.5067555268807,10.0782842417437,-0.899777435035702,0.114986138125417,0.667374720370503,1.95509396978872,0.903989236304881
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,,750.72195699464,681.908459808887,772.210507796565,813.960940959841,923.5829011715,992.872870993658,1144.6596373566,525.267782110467,464.784342594799,345.689160150374,416.320095816175,604.439435406847,597.931781354203,490.582014859874,455.41394581715,655.629494626364,621.195930088502,839.504512107763,920.101175813583,1229.34298756979,1706.54361580787,2440.63171610643,3412.71899796564,4596.26843094315,3988.68355727652,4218.64912557379,5159.23366603997,5539.34693209523,5668.11679882457
Angola,AGO,GDP per capita (current LCU),NY.GDP.PCAP.CN,,2.24616009532796E-05,2.04027011174819E-05,2.31045383932732E-05,2.43537113535184E-05,2.76336004030513E-05,2.97067563001302E-05,7.5563752077065E-05,0.000240257942599483,0.00236875055013755,0.0528154269552546,1.12862504535334,67.0973892030522,136.950345029015,192.712152699493,1270.92650697792,6582.87689776537,13702.2538937885,36543.8049096501,68645.3451198519,102700.988161401,148740.876770544,196148.865621116,261776.510623589,344873.437024027,316414.954012225,387717.986749688,484631.324611048,528830.372913267,547010.502111765
Angola,AGO,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3
Angola,AGO,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2
Angola,AGO,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,3,3,3,3
Angola,AGO,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.66666666666667,3,3,3,3,3,3,3
Angola,AGO,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Angola,AGO,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Angola,AGO,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Angola,AGO,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,3,3,3,3,3,3,3,3
Angola,AGO,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3.5,3.5,3.5,3,3
Angola,AGO,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3
Angola,AGO,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,2.6,2.7,2.7,2.7,2.9,2.8,2.8,2.7,2.7
Angola,AGO,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,3,3,3,3,3,2.5,2.5,2.5
Angola,AGO,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2
Angola,AGO,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.3
Angola,AGO,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Angola,AGO,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2,2,2
Angola,AGO,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,3,2.5,2.5,2.5,2.5
Angola,AGO,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,2.83333333333333,2.83333333333333,2.83333333333333,2.8,2.83333333333333,2.83333333333333,2.66666666666667,2.66666666666667,2.66666666666667
Angola,AGO,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,3.5,3.5,3.5
Angola,AGO,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Angola,AGO,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,284850000,270300000,310500000,267940000,298450000,326730000,445770000,449560000,516500000,481240000,706740000,611190000,676420000,576340000,545650000,622970000,508180000,493070000,649620000,669810000,1442770000,508170000,195860000,274650000,381620000,259390000,252930000,194250000,246120000,
Angola,AGO,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,93410000,90490000,130250000,134430000,157030000,167060000,265770000,277080000,343590000,289390000,447070000,416420000,459310000,354660000,335270000,387540000,302210000,282730000,414030000,493730000,1144460000,414570000,163520000,247670000,368820000,238710000,238230000,194250000,242350000,
Antigua and Barbuda,ATG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,16114.4222698829,17698.2070752977,20301.0276213934,22366.633643909,23935.987848913,25551.077084449,26227.1959366414,26544.3318456862,26338.187255542,27144.2156260022,28132.3400087752,26247.7644286903,27260.5417241915,27805.9118583808,28259.219903046,28713.9028760853,29553.7142219315,28151.6093746746,28583.6655129416,30136.5584190213,31302.1071613261,32875.4432353483,36922.7307966022,39764.4466035523,39344.3391252387,34229.4322132097,31433.0585902124,30481.4411471095,31166.8481738877,31049.6193810079
Antigua and Barbuda,ATG,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,5948.42877765393,6533.06227902045,7493.85953133034,8256.35104991188,8835.65768337555,9431.84680677322,9681.42726148255,9798.49384545284,9722.39825903746,10019.9331178212,10384.6863442135,9689.01985201837,10062.8733795614,10264.189650561,10431.5224021091,10599.3626905314,10909.3680939996,10391.7993792776,10551.2872667977,11124.5174264915,11554.7645408074,12135.5410292779,13629.5444380008,14678.5267596052,14523.4495640436,12635.3483984562,11603.1035525955,11251.8263867705,11504.8354499693,11461.5619702593
Antigua and Barbuda,ATG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.75362026759188,7.99031242873443,12.7194229508993,8.26317373838012,5.42180229288358,5.77288243140777,2.54510184287113,2.03643902992725,0.84818372710312,5.39010221339811,6.32762489533883,-4.17682270932971,6.73956147844012,4.88584539102486,4.40767124960901,4.12160539458513,5.0998985536273,-3.12002432244765,2.89502415170976,6.58421988084375,4.91260096379915,6.11488290230864,13.5379415131773,8.89635271023282,0.0595947556615073,-12.0309708159619,-7.17670954637779,-2.00583515681984,3.31224413844436,0.64841498559079
Antigua and Barbuda,ATG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,11.5510301085056,9.82836851914198,14.7066905422788,10.1748840553218,7.01649711793505,6.74753532517917,2.64614618772325,1.20918724903348,-0.776604931488464,3.06030313567082,3.64027605876542,-6.69896489057473,3.85852783101863,2.00058436001413,1.63025779184645,1.60897213227842,2.92475512461846,-4.74425933988522,1.53474756102491,5.43279834203408,3.86755755617132,5.02629444693099,12.3109748887044,7.69638579173433,-1.05649019211047,-13.0003630147338,-8.16950046258187,-3.02744144471895,2.24860439987143,-0.376132973811366
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,2595.02427421436,3070.43936060873,3806.14955426997,4512.53967952176,5415.84780956705,6025.84767755551,6325.24090483941,6575.48066748281,6680.37575242046,7037.93893828045,7514.48354706237,7230.32068222522,7702.6704006853,8027.63082511141,8355.61833591538,8572.37332938458,10144.4131381116,9855.53812128073,10077.5443493079,10496.8203536397,11076.063615527,12135.5410292779,13675.0852387123,15276.1263610095,15787.0321551208,13977.9408609073,13017.4997484387,12785.1556066458,13406.1690832284,13668.9448241374
Antigua and Barbuda,ATG,GDP per capita (current LCU),NY.GDP.PCAP.CN,7006.56566411917,8290.18642005354,10276.6039780203,12183.8573498834,14622.7893440788,16269.7890167347,17078.1507446774,17753.798115747,18037.0148500804,19002.4354689523,20289.1059353869,19521.8661867767,20797.2104491423,21674.6036105881,22560.1699053985,23145.408398101,27389.9159566248,26609.9533974067,27209.3702236661,28341.4154553545,29905.3722900707,32765.9613577182,36922.7307966022,41245.5419031482,42624.9868188262,37740.4403244496,35147.2493207846,34519.9201379436,36196.6565247168,36906.1510251709
Antigua and Barbuda,ATG,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA social protection rating (1=low to 6=high),IQ.CPA.PROT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Net official aid received (constant 2011 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,Net official development assistance and official aid received (constant 2011 US$),DT.ODA.ALLD.KD,6370000,7050000,10180000,10960000,16110000,8100000,7620000,11200000,7530000,4940000,6500000,3150000,5430000,6460000,14430000,13990000,14650000,12850000,19390000,8270000,2050000,10100000,4260000,8230000,9050000,6370000,20350000,15330000,2380000,
Antigua and Barbuda,ATG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2360000,2950000,5050000,5560000,8450000,4340000,4610000,7230000,4670000,3000000,4160000,2270000,3870000,4300000,9880000,10740000,9790000,8540000,13470000,6160000,1630000,7790000,3280000,7380000,8750000,5640000,19070000,15330000,2350000,
Argentina,ARG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,12599.8348930119,11469.7474150263,12189.8477750262,12360.7078476733,11870.490234984,10824.5802120132,10417.7330372349,11577.8213467445,12788.0150460723,13367.4727773967,13967.7348252016,13401.3137250302,13969.1579823563,14921.6456097633,15316.5308681122,14633.7772753882,14365.4706428059,13595.6976621547,12000.4838148447,12943.0332344004,13987.0899174312,15139.6878853869,16262.4431623823,17410.9905806199,17795.1309419834,17649.5120284034,19094.7555982748,20547.8705662326,20561.4660716777,20984.75866789
Argentina,ARG,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,4800.06765136595,4369.54642689333,4643.87783465563,4708.96915645369,4522.21451047773,4123.76176009401,3968.76814475814,4410.71856827467,4871.75727849234,5092.50908477252,5321.18656050746,5105.40122497964,5321.72873035963,5684.59102875196,5835.02759960365,5574.92391871286,5472.7090882297,5179.45426269473,4571.73722112219,4930.81343259956,5328.56012951764,5767.65701197619,6195.38494105368,,,,,,,
Argentina,ARG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.2117735035346,-7.58667718994927,7.87577983062529,2.90999313619213,-2.55690488546956,-7.49618957328254,-2.39895922424085,12.6697100968505,11.9407747284307,5.90691949369943,5.83620069701163,-2.84520961119388,5.52668982824723,8.11104675760051,3.85017886913404,-3.38545705259286,-0.788998922157376,-4.40883969762817,-10.894484819891,8.83704078344481,9.02957332195962,9.19848898286102,8.36392439503584,8.00289098829434,3.10211325509914,0.0505127823174405,9.13624201525565,8.55491274948051,0.946197201142198,2.95120673210015
Argentina,ARG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.668810460547988,-8.96906576618994,6.27825822089609,1.40165878853034,-3.96593478893374,-8.81100950564215,-3.75854921677958,11.1357077913519,10.4526893539258,4.53125625233319,4.49046770321375,-4.05521086460911,4.2372282969954,6.81850422631017,2.64639215188562,-4.45762554590931,-1.83347489532653,-5.35849468347735,-11.7332253698937,7.85426182892526,8.06655336599064,8.24044154116183,7.41597373403681,,,,,,,
